Date,Home,Result,Away
2008-07-12,JK Narva Trans,0:0,JK Tallinna Kalev
2008-08-12,Tallinna FC TVMK,1:2,Tallinna FC Levadia
2008-07-19,Pärnu JK Vaprus,2:4,JK Sillamäe Kalev
2008-07-19,JK Narva Trans,3:0,Viljandi JK Tulevik
2008-07-19,Nõmme JK Kalju,3:2,JK Tallinna Kalev
2008-07-22,JK Maag Tammeka,1:2,Tallinna FC Flora
2008-07-26,Viljandi JK Tulevik,1:4,Nõmme JK Kalju
2008-07-26,JK Tallinna Kalev,1:1,JK Maag Tammeka
2008-07-26,Tallinna FC Levadia,7:2,JK Narva Trans
2008-07-26,JK Sillamäe Kalev,0:1,Tallinna FC TVMK
2008-07-26,Tallinna FC Flora,3:0,Pärnu JK Vaprus
2008-08-02,JK Sillamäe Kalev,1:4,Tallinna FC Levadia
2008-08-02,Pärnu JK Vaprus,0:1,JK Tallinna Kalev
2008-08-02,JK Maag Tammeka,2:1,Viljandi JK Tulevik
2008-08-02,Nõmme JK Kalju,7:3,JK Narva Trans
2008-08-26,Tallinna FC TVMK,1:3,Tallinna FC Flora
2008-08-09,JK Narva Trans,4:1,JK Maag Tammeka
2008-08-09,JK Tallinna Kalev,2:2,Tallinna FC TVMK
2008-08-09,Viljandi JK Tulevik,1:2,Pärnu JK Vaprus
2008-08-09,Tallinna FC Levadia,1:0,Nõmme JK Kalju
2008-08-09,Tallinna FC Flora,7:1,JK Sillamäe Kalev
2008-08-16,Pärnu JK Vaprus,2:4,JK Narva Trans
2008-08-16,JK Maag Tammeka,2:3,Nõmme JK Kalju
2008-08-16,JK Sillamäe Kalev,2:1,JK Tallinna Kalev
2008-08-16,Tallinna FC TVMK,2:1,Viljandi JK Tulevik
2008-08-16,Tallinna FC Flora,0:0,Tallinna FC Levadia
2008-08-23,JK Narva Trans,1:0,Tallinna FC TVMK
2008-08-23,Viljandi JK Tulevik,0:0,JK Sillamäe Kalev
2008-08-23,Nõmme JK Kalju,5:1,Pärnu JK Vaprus
2008-08-23,JK Tallinna Kalev,0:1,Tallinna FC Flora
2008-08-23,Tallinna FC Levadia,4:1,JK Maag Tammeka
2008-08-30,Pärnu JK Vaprus,1:2,JK Maag Tammeka
2008-08-30,JK Sillamäe Kalev,4:4,JK Narva Trans
2008-08-30,Tallinna FC Flora,4:1,Viljandi JK Tulevik
2008-08-30,Tallinna FC TVMK,2:1,Nõmme JK Kalju
2008-08-30,JK Tallinna Kalev,1:5,Tallinna FC Levadia
2008-09-13,Nõmme JK Kalju,2:2,JK Sillamäe Kalev
2008-09-13,Viljandi JK Tulevik,0:0,JK Tallinna Kalev
2008-09-13,Tallinna FC Levadia,4:0,Pärnu JK Vaprus
2008-09-13,JK Maag Tammeka,2:3,Tallinna FC TVMK
2008-09-13,JK Narva Trans,0:2,Tallinna FC Flora
2008-09-16,JK Tallinna Kalev,2:0,JK Narva Trans
2008-09-16,Tallinna FC Flora,4:0,Nõmme JK Kalju
2008-09-16,Tallinna FC TVMK,6:2,Pärnu JK Vaprus
2008-09-16,JK Sillamäe Kalev,2:1,JK Maag Tammeka
2008-09-16,Viljandi JK Tulevik,0:5,Tallinna FC Levadia
2008-09-20,Tallinna FC Levadia,5:0,Viljandi JK Tulevik
2008-09-20,JK Maag Tammeka,0:2,JK Sillamäe Kalev
2008-09-20,Pärnu JK Vaprus,3:10,Tallinna FC TVMK
2008-09-20,JK Narva Trans,1:0,JK Tallinna Kalev
2008-09-20,Nõmme JK Kalju,0:3,Tallinna FC Flora
2008-09-27,JK Tallinna Kalev,1:2,Viljandi JK Tulevik
2008-09-27,Pärnu JK Vaprus,0:4,Tallinna FC Levadia
2008-09-27,Tallinna FC Flora,2:1,JK Narva Trans
2008-09-27,JK Sillamäe Kalev,2:1,Nõmme JK Kalju
2008-09-27,Tallinna FC TVMK,6:2,JK Maag Tammeka
2008-09-30,Tallinna FC Levadia,2:1,JK Tallinna Kalev
2008-09-30,JK Maag Tammeka,1:0,Pärnu JK Vaprus
2008-09-30,Nõmme JK Kalju,2:0,Tallinna FC TVMK
2008-09-30,JK Narva Trans,0:3,JK Sillamäe Kalev
2008-09-30,Viljandi JK Tulevik,1:2,Tallinna FC Flora
2008-10-04,JK Sillamäe Kalev,0:1,Viljandi JK Tulevik
2008-10-04,Tallinna FC Flora,1:1,JK Tallinna Kalev
2008-10-04,Tallinna FC TVMK,0:1,JK Narva Trans
2008-10-04,Pärnu JK Vaprus,5:5,Nõmme JK Kalju
2008-10-04,JK Maag Tammeka,1:3,Tallinna FC Levadia
2008-10-18,JK Tallinna Kalev,0:0,JK Sillamäe Kalev
2008-10-18,JK Narva Trans,3:0,Pärnu JK Vaprus
2008-10-18,Nõmme JK Kalju,2:1,JK Maag Tammeka
2008-10-18,Tallinna FC Levadia,0:0,Tallinna FC Flora
2008-10-18,Viljandi JK Tulevik,0:1,Tallinna FC TVMK
2008-10-25,Tallinna FC TVMK,8:0,JK Tallinna Kalev
2008-10-25,Pärnu JK Vaprus,0:2,Viljandi JK Tulevik
2008-10-25,Nõmme JK Kalju,1:2,Tallinna FC Levadia
2008-10-25,JK Maag Tammeka,1:4,JK Narva Trans
2008-10-25,JK Sillamäe Kalev,0:1,Tallinna FC Flora
2008-11-01,Tallinna FC Levadia,5:1,JK Sillamäe Kalev
2008-11-01,JK Tallinna Kalev,1:1,Pärnu JK Vaprus
2008-11-01,Viljandi JK Tulevik,3:0,JK Maag Tammeka
2008-11-01,JK Narva Trans,1:1,Nõmme JK Kalju
2008-11-01,Tallinna FC Flora,4:2,Tallinna FC TVMK
2008-11-08,JK Narva Trans,0:1,Tallinna FC Levadia
2008-11-08,Nõmme JK Kalju,2:0,Viljandi JK Tulevik
2008-11-08,Tallinna FC TVMK,1:2,JK Sillamäe Kalev
2008-11-08,Pärnu JK Vaprus,1:6,Tallinna FC Flora
2008-11-08,JK Maag Tammeka,1:0,JK Tallinna Kalev
2008-11-15,Viljandi JK Tulevik,1:0,JK Narva Trans
2008-11-15,JK Sillamäe Kalev,3:2,Pärnu JK Vaprus
2008-11-15,Tallinna FC Levadia,1:1,Tallinna FC TVMK
2008-11-15,JK Tallinna Kalev,2:3,Nõmme JK Kalju
2008-11-15,Tallinna FC Flora,6:2,JK Maag Tammeka
