Date,Home,Result,Away
2013-05-04,Tartu JK Tammeka  II,2:1,Tallinna JK Puuma
2013-05-04,Vändra JK Vaprus,1:1,Tallinna FC Levadia II
2013-05-05,Tallinna FC Flora II,1:1,Kiviõli FC Irbis
2013-05-05,Viljandi JK Tulevik,1:3,Tartu SK 10
2013-07-05,Rakvere JK Tarvas,2:0,Kiviõli FC Irbis
2013-07-05,Tallinna FC Levadia II,3:3,Tartu SK 10
2013-07-05,Vändra JK Vaprus,1:1,Tallinna JK Puuma
2013-07-05,Jõhvi FC Phoenix,0:1,Tartu JK Tammeka  II
2013-07-05,Tallinna FC Flora II,0:1,Viljandi JK Tulevik
2013-05-11,Jõhvi FC Phoenix,3:0,Vändra JK Vaprus
2013-05-11,Tartu SK 10,3:0,Kiviõli FC Irbis
2013-05-11,Tallinna FC Levadia II,1:1,Viljandi JK Tulevik
2013-05-11,Tallinna JK Puuma,0:2,Rakvere JK Tarvas
2013-05-12,Tartu JK Tammeka  II,2:0,Tallinna FC Flora II
2013-07-12,Tartu SK 10,1:2,Tallinna FC Flora II
2013-07-12,Kiviõli FC Irbis,3:3,Jõhvi FC Phoenix
2013-07-12,Tallinna JK Puuma,1:1,Viljandi JK Tulevik
2013-07-12,Tartu JK Tammeka  II,1:5,Tallinna FC Levadia II
2013-07-12,Vändra JK Vaprus,1:1,Rakvere JK Tarvas
2013-06-15,Tallinna FC Flora II,0:4,Jõhvi FC Phoenix
2013-06-15,Kiviõli FC Irbis,2:1,Viljandi JK Tulevik
2013-06-15,Tartu JK Tammeka  II,5:0,Rakvere JK Tarvas
2013-06-15,Vändra JK Vaprus,4:2,Tartu SK 10
2013-06-16,Tallinna FC Levadia II,5:1,Tallinna JK Puuma
2013-05-17,Rakvere JK Tarvas,2:2,Tallinna FC Levadia II
2013-05-17,Kiviõli FC Irbis,1:1,Tartu JK Tammeka  II
2013-05-17,Viljandi JK Tulevik,1:1,Jõhvi FC Phoenix
2013-05-18,Tallinna FC Flora II,2:1,Vändra JK Vaprus
2013-05-18,Tallinna JK Puuma,3:0,Tartu SK 10
2013-06-18,Rakvere JK Tarvas,1:1,Tallinna FC Flora II
2013-06-18,Viljandi JK Tulevik,2:2,Vändra JK Vaprus
2013-06-19,Jõhvi FC Phoenix,3:1,Tallinna FC Levadia II
2013-06-19,Tartu SK 10,4:0,Tartu JK Tammeka  II
2013-06-19,Tallinna JK Puuma,5:1,Kiviõli FC Irbis
2013-05-22,Tartu SK 10,4:0,Rakvere JK Tarvas
2013-05-25,Tallinna FC Levadia II,1:2,Tallinna FC Flora II
2013-05-25,Kiviõli FC Irbis,3:2,Vändra JK Vaprus
2013-05-25,Viljandi JK Tulevik,0:0,Tartu JK Tammeka  II
2013-05-26,Jõhvi FC Phoenix,3:1,Tallinna JK Puuma
2013-09-01,Tartu SK 10,1:5,Tallinna FC Levadia II
2013-09-01,Tartu JK Tammeka  II,1:1,Jõhvi FC Phoenix
2013-09-01,Viljandi JK Tulevik,1:4,Tallinna FC Flora II
2013-08-02,Tartu SK 10,2:1,Tallinna JK Puuma
2013-08-03,Jõhvi FC Phoenix,5:0,Viljandi JK Tulevik
2013-08-03,Tallinna FC Levadia II,1:0,Rakvere JK Tarvas
2013-08-03,Vändra JK Vaprus,1:1,Tallinna FC Flora II
2013-08-04,Tartu JK Tammeka  II,5:4,Kiviõli FC Irbis
2013-09-04,Tallinna JK Puuma,1:1,Vändra JK Vaprus
2013-08-10,Tallinna FC Flora II,1:2,Tallinna FC Levadia II
2013-08-10,Rakvere JK Tarvas,1:2,Tartu SK 10
2013-08-10,Vändra JK Vaprus,5:2,Kiviõli FC Irbis
2013-08-10,Tartu JK Tammeka  II,2:1,Viljandi JK Tulevik
2013-08-11,Tallinna JK Puuma,2:1,Jõhvi FC Phoenix
2013-09-14,Tallinna FC Flora II,2:1,Tartu SK 10
2013-09-14,Rakvere JK Tarvas,4:3,Vändra JK Vaprus
2013-09-14,Tallinna FC Levadia II,2:1,Tartu JK Tammeka  II
2013-09-15,Jõhvi FC Phoenix,4:1,Kiviõli FC Irbis
2013-09-15,Viljandi JK Tulevik,4:0,Tallinna JK Puuma
2013-08-16,Viljandi JK Tulevik,1:2,Rakvere JK Tarvas
2013-08-17,Jõhvi FC Phoenix,0:3,Tartu SK 10
2013-08-17,Tallinna FC Levadia II,5:1,Kiviõli FC Irbis
2013-08-18,Tallinna FC Flora II,3:1,Tallinna JK Puuma
2013-08-18,Vändra JK Vaprus,1:2,Tartu JK Tammeka  II
2013-07-19,Tartu SK 10,3:2,Viljandi JK Tulevik
2013-07-20,Tallinna FC Levadia II,1:2,Vändra JK Vaprus
2013-08-20,Tartu SK 10,2:4,Vändra JK Vaprus
2013-07-21,Jõhvi FC Phoenix,0:0,Rakvere JK Tarvas
2013-07-21,Kiviõli FC Irbis,1:3,Tallinna FC Flora II
2013-07-21,Tallinna JK Puuma,2:1,Tartu JK Tammeka  II
2013-08-21,Jõhvi FC Phoenix,2:0,Tallinna FC Flora II
2013-08-21,Rakvere JK Tarvas,6:2,Tartu JK Tammeka  II
2013-08-21,Tallinna JK Puuma,0:6,Tallinna FC Levadia II
2013-08-23,Vändra JK Vaprus,1:0,Viljandi JK Tulevik
2013-08-24,Tallinna FC Flora II,1:4,Rakvere JK Tarvas
2013-08-24,Kiviõli FC Irbis,1:1,Tallinna JK Puuma
2013-08-24,Tartu JK Tammeka  II,2:0,Tartu SK 10
2013-08-25,Jõhvi FC Phoenix,3:1,Tallinna FC Levadia II
2013-07-26,Kiviõli FC Irbis,2:4,Tartu SK 10
2013-07-27,Vändra JK Vaprus,1:1,Jõhvi FC Phoenix
2013-07-27,Tallinna FC Flora II,2:1,Tartu JK Tammeka  II
2013-07-27,Rakvere JK Tarvas,2:0,Tallinna JK Puuma
2013-07-28,Viljandi JK Tulevik,0:7,Tallinna FC Levadia II
2013-08-30,Kiviõli FC Irbis,2:3,Rakvere JK Tarvas
2013-10-02,Tallinna FC Flora II,2:1,Jõhvi FC Phoenix
2013-10-02,Tallinna FC Levadia II,6:0,Tallinna JK Puuma
2013-10-02,Tartu JK Tammeka  II,1:1,Rakvere JK Tarvas
2013-11-03,Jõhvi FC Phoenix,0:0,Vändra JK Vaprus
2013-11-03,Tartu SK 10,4:3,Kiviõli FC Irbis
2013-11-03,Tallinna FC Levadia II,5:2,Viljandi JK Tulevik
2013-11-03,Tallinna JK Puuma,2:4,Rakvere JK Tarvas
2013-11-03,Tartu JK Tammeka  II,1:2,Tallinna FC Flora II
2013-10-05,Tartu JK Tammeka  II,3:1,Vändra JK Vaprus
2013-10-06,Rakvere JK Tarvas,3:0,Viljandi JK Tulevik
2013-10-06,Tartu SK 10,0:1,Jõhvi FC Phoenix
2013-10-06,Kiviõli FC Irbis,3:1,Tallinna FC Levadia II
2013-10-06,Tallinna JK Puuma,2:1,Tallinna FC Flora II
2013-11-10,Vändra JK Vaprus,3:2,Tallinna FC Levadia II
2013-11-10,Viljandi JK Tulevik,1:1,Tartu SK 10
2013-11-10,Tallinna FC Flora II,4:5,Kiviõli FC Irbis
2013-11-10,Rakvere JK Tarvas,0:2,Jõhvi FC Phoenix
2013-11-10,Tartu JK Tammeka  II,10:0,Tallinna JK Puuma
2013-10-13,Kiviõli FC Irbis,4:0,Viljandi JK Tulevik
2013-10-13,Vändra JK Vaprus,1:0,Tartu SK 10
2013-09-18,Kiviõli FC Irbis,5:7,Jõhvi FC Phoenix
2013-09-18,Tallinna JK Puuma,1:0,Viljandi JK Tulevik
2013-09-18,Tartu JK Tammeka  II,1:2,Tallinna FC Levadia II
2013-09-18,Vändra JK Vaprus,1:0,Rakvere JK Tarvas
2013-10-20,Tallinna FC Levadia II,2:2,Tallinna FC Flora II
2013-10-20,Vändra JK Vaprus,1:3,Kiviõli FC Irbis
2013-10-20,Viljandi JK Tulevik,2:2,Tartu JK Tammeka  II
2013-10-20,Jõhvi FC Phoenix,1:0,Tallinna JK Puuma
2013-10-20,Tartu SK 10,2:1,Rakvere JK Tarvas
2013-09-22,Jõhvi FC Phoenix,2:1,Tartu JK Tammeka  II
2013-09-22,Tallinna FC Flora II,1:0,Viljandi JK Tulevik
2013-09-22,Rakvere JK Tarvas,4:3,Kiviõli FC Irbis
2013-09-22,Tallinna FC Levadia II,6:1,Tartu SK 10
2013-09-22,Vändra JK Vaprus,6:0,Tallinna JK Puuma
2013-09-27,Tallinna JK Puuma,4:2,Kiviõli FC Irbis
2013-10-27,Tallinna FC Flora II,1:1,Vändra JK Vaprus
2013-10-27,Rakvere JK Tarvas,1:5,Tallinna FC Levadia II
2013-10-27,Kiviõli FC Irbis,1:7,Tartu JK Tammeka  II
2013-10-27,Tallinna JK Puuma,1:2,Tartu SK 10
2013-10-27,Viljandi JK Tulevik,3:1,Jõhvi FC Phoenix
2013-09-29,Tartu SK 10,1:0,Tartu JK Tammeka  II
2013-09-29,Tallinna FC Levadia II,2:1,Jõhvi FC Phoenix
2013-09-29,Viljandi JK Tulevik,3:2,Vändra JK Vaprus
2013-09-29,Rakvere JK Tarvas,1:2,Tallinna FC Flora II
